"LICENCE_NO","PREMISE_NAME","PREMISE_ADDRESS","CATEGORY","SUB_CATEGORY","CURRENCY","LAST_UPDATED","EASTING","NORTHING","LONGITUDE","LATITUDE"
"76705","La Villa Wines","347 Mersey Main Road, SPREYTON, 7310","Special","Other","2018/04/13","Wednesday 08 May 2019",446992,5435350,146.367497616155,-41.2315078967733
"76706","Domaine Simha Warehouse","112 Gormanston Road, DERWENT PARK, 7009","Special","Wine Producer - Grape","2016/03/22","Wednesday 08 May 2019",524280,5257305,147.297096675266,-42.8364418284385
"76714","The Glass House Hobart","Level 1, Main Deck, Brooke Street Pier,, 12 Franklin Wharf, HOBART, 7000","On",NA,"2017/12/11","Wednesday 08 May 2019",527168,5251922,147.332694638264,-42.8848194556511
"76715","The Lansdowne Crescent Cafe","68 Lansdowne Crescent, WEST HOBART, 7000","Special","Restaurant","2015/02/02","Wednesday 08 May 2019",525473,5252032,147.311933280625,-42.8838873248392
"76716","Steve's Liquor Warehouse Launceston","63 Boland Street, LAUNCESTON, 7250","Off",NA,"2017/06/26","Wednesday 08 May 2019",512470,5413768,147.149241706492,-41.4275528727623
"76719","Islington Private Hotel","321 Davey Street, SOUTH HOBART, 7004","Special","In-house","2015/02/03","Wednesday 08 May 2019",525586,5250630,147.313380927872,-42.89650873741
"76731","Hobart Brewing Company Pty Ltd","10 Strathern Street, MOUNT STUART, 7000","Special","Wholesaler","2014/11/24","Wednesday 08 May 2019",525045,5253322,147.30663469386,-42.8722848359093
"76740","Over The Edge Wines","61 Hazards View Drive, COLES BAY, 7215","Special","Wine Producer - Grape","2015/01/12","Wednesday 08 May 2019",602966,5337768,148.245333763948,-42.1054259656433
"76799","Coal River Farm","634 Richmond Road, CAMBRIDGE, 7170","Special","Other","2015/02/03","Wednesday 08 May 2019",534358,5260918,147.420190687665,-42.8035199227352
"76854","Devil's Distillery","1 Gormanston Road, MOONAH, 7009","Special","Other","2015/05/27","Wednesday 08 May 2019",524515,5256090,147.300025097065,-42.8473756695922
"76891","Local Pizza","52 Maroni Road, BERRIEDALE, 7011","Special","Other","2015/03/05","Wednesday 08 May 2019",520696,5261326,147.253094609882,-42.8003369493631
"76929","Cape Wickham Golf Links","Cape Wickham Road, KING ISLAND, 7256","On",NA,"2017/09/29","Wednesday 08 May 2019",237654,5613244,143.945033858794,-39.5903925168589
"76930","Platypus House","200 Flinders Street, BEAUTY POINT, 7270","Special","Other","2015/07/22","Wednesday 08 May 2019",485214,5444427,146.823785037633,-41.151345213125
"76941","Next Door's Cider","48 Lakeside Road, EUGENANA, 7310","Special","Wine Producer - Non Grape","2017/10/09","Wednesday 08 May 2019",442291,5435610,146.311432609046,-41.2288442547487
"76943","Merediths Orchard","1830 Channel Highway, MARGATE, 7054","Special","Other","2015/03/04","Wednesday 08 May 2019",521679,5235184,147.266126897109,-43.0357216790076
"77046","Dramatic Drams Whisky Co.","186 Molesworth Road, MALBINA, 7140","Special","Online / Internet","2016/02/26","Wednesday 08 May 2019",509724,5262148,147.118902579661,-42.7931524625579
"77128","Bengal Tiger Tasmania","2/126 Charles Street, LAUNCESTON, 7250","On-Restaurant",NA,"2017/12/18","Wednesday 08 May 2019",511564,5412439,147.138424104981,-41.4395374374994
"77160","Beerworx","8/38 Giblin Drive, SORELL, 7172","Special","Wholesaler","2015/02/20","Wednesday 08 May 2019",546263,5262150,147.565679086971,-42.7917990160224
"77271","Cygnet Bottleshop","58 Mary Street, CYGNET, 7112","Off",NA,"2015/07/31","Wednesday 08 May 2019",506129,5221575,147.075388883086,-43.1585544407292
"77292","Cellarbrations Oatlands","59 High Street, OATLANDS, 7120","Off",NA,"2015/04/01","Wednesday 08 May 2019",530567,5316782,147.370838262711,-42.3005914310142
"77318","Gillespie's Ginger Beer","263 Burnt Hill Road, BREAM CREEK, 7175","Special","Wine Producer - Non Grape","2018/06/26","Wednesday 08 May 2019",568062,5260038,147.832457412296,-42.8091896533505
"77351","Hope & Anchor Tavern","65 Macquarie Street, HOBART, 7000","General","Tavern","2015/04/01","Wednesday 08 May 2019",527096,5252323,147.33179360203,-42.8812109595956
"77369","Priory Ridge Wines","280 Ansons Bay Road, ST HELENS, 7216","Special","Wine Producer - Grape","2015/03/06","Wednesday 08 May 2019",601627,5428146,148.213740343966,-41.2917384480778
"77397","Last Rites Brewing Company","Unit 3/18 Kennedy Drive, CAMBRIDGE, 7170","Special","Other","2016/10/19","Wednesday 08 May 2019",537572,5257598,147.459717433529,-42.8332658389685
"77429","Whisk & Co. Cafe","100a Augusta Road, LENAH VALLEY, 7008","Special","Restaurant","2015/03/19","Wednesday 08 May 2019",524246,5253973,147.296824296216,-42.8664482475229
"77484","Bollywood by Night","28 Forbes Street, DEVONPORT, 7310","Special","Restaurant","2016/02/03","Wednesday 08 May 2019",445907,5440727,146.355027739876,-41.1830035818878
"77509","Petuna Seafoods & Gourmet Pantry","134 Tarleton Street, EAST DEVONPORT, 7310","Special","Other","2015/10/12","Wednesday 08 May 2019",447273,5440513,146.371295711898,-41.185021220775
"77542","Osaka Izakaya & Grill Restaurant","285 Elizabeth Street, NORTH HOBART, 7000","Special","Restaurant","2018/01/22","Wednesday 08 May 2019",525950,5253012,147.317729082068,-42.8750462220611
"77585","Tasmanian Food & Wine Conservatory","9 Conservatory Road, SASSAFRAS, 7307","Special","Restaurant","2015/03/28","Wednesday 08 May 2019",460613,5424511,146.529319087629,-41.3299181616313
"77598","Coterie & Co","59-61 Liverpool Street, HOBART, 7000","Special","Restaurant","2015/07/13","Wednesday 08 May 2019",526743,5252454,147.327464907714,-42.8800437322646
"77604","DS Coffee House cafe","12 Main Street, HUONVILLE, 7109","On-Restaurant",NA,"2015/03/25","Wednesday 08 May 2019",503926,5235626,147.048191891337,-43.0320407176531
"77611","Strait Brands","93 Everest Road, EXETER, 7275","Special","Wholesaler","2015/03/26","Wednesday 08 May 2019",494106,5429097,146.929609095854,-41.2895494766337
"77617","Brooke Street Larder","Ground floor, Berth Deck, Brooke Street Pier, 12 Franklin Wharf, HOBART, 7000","General","Tavern","2018/02/28","Wednesday 08 May 2019",527178,5251922,147.33281709452,-42.884819099739
"77629","9/11 Launceston Plaza","Shop 7, 15 Racecourse Crescent, LAUNCESTON, 7250","Off",NA,"2015/09/18","Wednesday 08 May 2019",512378,5413586,147.148144375085,-41.4291936674169
"77672","Sorell Sub Branch and Club of the RSLA","47 Cole Street, SORELL, 7172","Club",NA,"2017/04/05","Wednesday 08 May 2019",545886,5263368,147.560970504679,-42.7808536091907
"77721","Bay View Villas","34 Poets Road, WEST HOBART, 7000","Special","Restaurant/Accommodation","2015/06/01","Wednesday 08 May 2019",525220,5251808,147.308845239138,-42.8859128755406
"77738","Nonesuch Distillery","491 Arthur Highway, FORCETT, 7173","Special","Other","2015/04/16","Wednesday 08 May 2019",549963,5261665,147.610961240826,-42.7959339828647
"77753","Wang's Restaurant","75 George Street, LAUNCESTON, 7250","Special","Restaurant","2015/05/07","Wednesday 08 May 2019",511728,5412861,147.140379031488,-41.4357338830994
"77794","BWS (Kings Meadows)","241 Hobart Road, KINGS MEADOWS, 7249","Off",NA,"2016/10/13","Wednesday 08 May 2019",513762,5408476,147.164824993483,-41.4751994309488
"77801","Cradle Mountain Highlanders","3876 Cradle Mountain Road, CRADLE MOUNTAIN, 7306","Special","In-house","2015/09/01","Wednesday 08 May 2019",411114,5396092,145.933684749274,-41.5819203661276
"77811","Barclay Motor Inn","112-114 North Fenton Street, DEVONPORT, 7310","Special","In-house","2018/07/02","Wednesday 08 May 2019",446375,5442089,146.360726847925,-41.1707666158651
"77812","Ulverstone Returned Servicemen's Club","21 King Edward Street, ULVERSTONE, 7315","Club",NA,"2018/07/27","Wednesday 08 May 2019",430565,5443560,146.172436413553,-41.1563170722877
"77825","Panko Chan","23 Beach Road, KINGSTON BEACH, 7050","On-Restaurant",NA,"2018/07/01","Wednesday 08 May 2019",526351,5241252,147.323191980124,-42.9809320099907
"77840","SSP Australia","Hobart International Airport, 1309 Tasman Highway, CAMBRIDGE, 7170","Special","Other","2017/01/05","Wednesday 08 May 2019",541323,5257135,147.505645641768,-42.8372416948271
"77854","Old Peking Chinese Restaurant","303 Elizabeth Street, NORTH HOBART, 7000","Special","Restaurant","2015/04/16","Wednesday 08 May 2019",525903,5253091,147.317149984691,-42.8743364106983
"77855","Wobbly Boot Vineyard","487 White Kangaroo Road, CAMPANIA, 7026","Special","Wine Producer - Grape","2015/11/25","Wednesday 08 May 2019",537898,5277830,147.462350350682,-42.6510564864097
"77916","The Wall in the Wilderness","15352 Lyell Highway, DERWENT BRIDGE, 7140","Special","Other","2015/06/09","Wednesday 08 May 2019",437779,5336773,146.247300546145,-42.1186766016149
"77924","Oatlands Community Club","1 Albert Street, OATLANDS, 7120","Club",NA,"2015/07/01","Wednesday 08 May 2019",530844,5316729,147.374201578533,-42.3010578328919
"77989","Brady's Lookout Cider","9 Craythorne Road, ROSEVEARS, 7277","Special","Wine Producer - Non Grape","2018/07/19","Wednesday 08 May 2019",500043,5423545,147.000513933539,-41.3395819989923
"78032","Gowrie Park Wilderness Village","1447 Claude Road, GOWRIE PARK, 7306","Special","Other","2015/09/20","Wednesday 08 May 2019",434551,5408688,146.216185796295,-41.4707374103791
"78062","Beauy's Bottleshop","35a Main Road, WIVENHOE, 7320","Off",NA,"2015/07/15","Wednesday 08 May 2019",410540,5453132,145.935196785274,-41.0681450501181
"78066","Wayatinah Tavern and Store","1 Bronte Avenue, WAYATINAH, 7140","General","Tavern","2017/02/01","Wednesday 08 May 2019",459036,5306886,146.502327125485,-42.3892354303344
"78098","Beauty Point Waterfront Hotel Bottleshop","116 Flinders Street, BEAUTY POINT, 7270","Off",NA,"2015/09/01","Wednesday 08 May 2019",529903,5253064,147.36612553063,-42.8744334127789
"78104","Thirsty Camel - Wynyard","2 Goldie Street, WYNYARD, 7325","Off",NA,"2015/12/10","Wednesday 08 May 2019",485163,5443614,146.823157557688,-41.1586677475549
"78121","Hill Street West Hobart","70 Arthur Street, WEST HOBART, 7000","Special","Other","2015/06/17","Wednesday 08 May 2019",393584,5461702,145.734898616885,-40.9889223419647
"78141","Pancho Villa","378 Elizabeth Street, NORTH HOBART, 7000","On-Restaurant",NA,"2015/10/15","Wednesday 08 May 2019",525259,5252697,147.309282838179,-42.8779060117157
"78144","Brown Sugar Cafe & Bar","88 Main Road, MOONAH, 7009","Special","Restaurant","2016/08/31","Wednesday 08 May 2019",525769,5253181,147.315505217353,-42.8735304798473
"78157","Cinnamon Cafe and Restaurant","Jimmys Complex, Shop 3/216 Charles Street, LAUNCESTON, 7250","Special","Restaurant","2015/07/01","Wednesday 08 May 2019",524068,5256152,147.294551937624,-42.8468315501204
"78226","Zeehan RSL","139 Main Street, ZEEHAN, 7469","Club",NA,"2015/08/20","Wednesday 08 May 2019",511725,5412156,147.140356803924,-41.4420842307517
"78257","Sunnyhill Bistro & Function Centre","48-62 Castlemain Road, RAVENSWOOD, 7250","On",NA,"2017/05/19","Wednesday 08 May 2019",361809,5361940,145.334470871663,-41.882395750577
"78324","Overtime Vineyard","40 Harveys Farm Road, BICHENO, 7215","Special","Wine Producer - Grape","2016/12/14","Wednesday 08 May 2019",515502,5414736,147.185503883128,-41.418780793282
"78341","Hellfire Bluff Distillery","55 Craigs Hill Road, BOOMER BAY, 7177","Special","Other","2017/05/15","Wednesday 08 May 2019",607495,5361815,148.295696646118,-41.8882907051664
"78346","The Black-Footed Pig Tapas Bar & Kitchen","Sullivans Cove, 8 Brooke Street, HOBART, 7000","On-Restaurant",NA,"2017/11/22","Wednesday 08 May 2019",527046,5251998,147.331197010707,-42.8841393979363
"78356","Templo","98 Patrick Street, HOBART, 7000","Special","Restaurant","2015/09/01","Wednesday 08 May 2019",526084,5252415,147.319397465256,-42.880417727976
"78360","Kaiju Can Bar","Shop 3, 118-120 Elizabeth Street, HOBART, 7000","On",NA,"2015/10/31","Wednesday 08 May 2019",526510,5252424,147.324613311078,-42.8803220109382
"78395","The Winston Brewing Company","25 Melville Street, HOBART, 7000","Special","Wholesaler","2015/10/19","Wednesday 08 May 2019",526629,5252595,147.326062327411,-42.8787779922555
"78406","Riversdale Estate","200 Denholms Road, CAMBRIDGE, 7170","On",NA,"2015/11/01","Wednesday 08 May 2019",536239,5261396,147.443163522889,-42.799128748301
"78435","Launceston Club","61-63 Tamar Street, LAUNCESTON, 7250","On",NA,"2018/06/20","Wednesday 08 May 2019",511969,5412973,147.143261469276,-41.4347214840302
"78478","Shene Estate","76 Shene Road, PONTVILLE, 7030","On",NA,"2015/08/21","Wednesday 08 May 2019",521944,5276582,147.267764797532,-42.6629155804997
"78506","BWS (Glenorchy)","Northgate Shopping Centre, 387-391 Main Road, GLENORCHY, 7010","Off",NA,"2018/08/17","Wednesday 08 May 2019",522262,5257823,147.272383677377,-42.8318385148331
"78527","Spice Lounge Modern Indian Punjabi Cuisine","24 Seaport Boulevard, LAUNCESTON, 7250","Special","Restaurant","2015/08/24","Wednesday 08 May 2019",511085,5413095,147.132678330894,-41.4336352539865
"78530","Craigie Knowe Vineyard","80 Glen Gala Road, CRANBROOK, 7190","Special","Wine Producer - Grape","2016/10/13","Wednesday 08 May 2019",589223,5348774,148.0774714168,-42.0080005621405
"78558","Leven Valley Vineyard","321 Raymond Road, GUNNS PLAINS, 7315","Special","Wine Producer - Grape","2015/10/01","Wednesday 08 May 2019",419813,5429133,146.042410626438,-41.2852639177895
"78563","Aloft","Crows Nest, Tenancy 1 Brooke Street Pier, 12 Franklin Wharf, HOBART, 7000","Special","Restaurant","2015/10/01","Wednesday 08 May 2019",527173,5251917,147.332756108386,-42.8848643033131
"78596","Tasmanian Gourmet Seafoods","50 Loop Road, CAMBRIDGE, 7170","Special","Restaurant","2015/09/03","Wednesday 08 May 2019",540634,5257852,147.497163302138,-42.8308220202936
"78605","Sharman's Fine Wines","175 Glenwood Road, RELBIA, 7258","Special","Other","2015/12/16","Wednesday 08 May 2019",516374,5407933,147.196123028834,-41.4800413892547
"78609","Nut Cafe & Store","Nut Reserve, STANLEY, 7331","Special","Restaurant","2015/09/02","Wednesday 08 May 2019",356380,5486279,145.298447690163,-40.7619191182188
"78636","Smolt Kitchen","107-109 Hill Street, WEST HOBART, 7000","On-Restaurant",NA,"2018/05/23","Wednesday 08 May 2019",525440,5252505,147.311507750959,-42.8796289920096
"78681","Dispatch","176 New Town Road, NEW TOWN, 7008","On-Restaurant",NA,"2017/11/24","Wednesday 08 May 2019",524870,5254838,147.304425049661,-42.858638707697
"78754","Airport 1","3 Airport Street, WYNYARD, 7325","Special","Other","2018/05/21","Wednesday 08 May 2019",392817,5461180,145.725691938384,-40.9935230666606
"78755","Meadow Mews Beer, Wine & Spirits","Shop 29/30, Centro Meadow Mews Shopping Centre, 102 - 106 Hobart Road, KINGS MEADOWS, 7249","Off",NA,"2016/01/11","Wednesday 08 May 2019",513276,5409424,147.158983417173,-41.4666685471829
"78774","The Pondering Frog","16494 Tasman Hwy, BICHENO, 7215","Special","Other","2015/12/01","Wednesday 08 May 2019",600735,5355817,148.215257235673,-41.9431916846344
"78853","Corra Linn Distillery","93 Correa Drive, RELBIA, 7258","Special","Other","2018/07/01","Wednesday 08 May 2019",517906,5406254,147.214522643475,-41.4951320811644
"78857","Giorgio De Maria Wines","220 Scenic Drive, LEWISHAM, 7173","Special","Online / Internet","2015/10/06","Wednesday 08 May 2019",550393,5257188,147.6166195292,-42.8362205627998
"78930","Nando's","Shop 1, 7 Bligh Street, ROSNY PARK, 7018","Special","Restaurant","2015/11/09","Wednesday 08 May 2019",530186,5253849,147.369548272512,-42.8673532712563
"78943","Tasman Golf Club","Point Puer Road, PORT ARTHUR, 7182","Club",NA,"2016/04/15","Wednesday 08 May 2019",570341,5220743,147.865277102124,-43.1627993489223
"78973","The Chapel","50 Cattley Street, BURNIE, 7320","On",NA,"2015/10/30","Wednesday 08 May 2019",407929,5454886,145.904386759317,-41.0520563267842
"78976","Claremont House","12 Lady Clark Avenue, CLAREMONT, 7011","Special","Other","2015/10/13","Wednesday 08 May 2019",520675,5261997,147.252813200633,-42.7942949450532
"78990","Little Rivers Brewing","22 Victoria Street, SCOTTSDALE, 7260","Special","Other","2015/10/16","Wednesday 08 May 2019",543115,5443340,147.513898940479,-41.1601253191332
"79017","Wild Harvest","4 Bluegum Drive, GRASSY, 7256","General","Hotel","2015/10/23","Wednesday 08 May 2019",249081,5562540,144.058526587717,-40.050061447079
"79027","Hobart Restaurant Group","Level 1, 107-109 Hill Street,, WEST HOBART, 7000","Special","Wholesaler","2015/10/12","Wednesday 08 May 2019",525449,5252508,147.311617816633,-42.8796016766766
"79031","Port Cygnet Sailing Club","185 Lymington Road, CYGNET, 7112","On",NA,"2017/01/23","Wednesday 08 May 2019",506790,5219332,147.083546934047,-43.1787465940394
"79081","Burnie Sports Club","Mount Street, UPPER BURNIE, 7320","Club",NA,"2015/10/31","Wednesday 08 May 2019",407970,5453472,145.904663289881,-41.0647961521484
"79095","Hudsons Coffee - Launceston Airport","Tenancy 1 & 2, Launceston Airport, 201 Evandale Road, WESTERN JUNCTION, 7212","Special","Other","2018/07/20","Wednesday 08 May 2019",517249,5400807,147.206807649932,-41.5442096072506
"79096","Shambles Brewery","222-228 Elizabeth Street, HOBART, 7000","General","Tavern","2016/02/19","Wednesday 08 May 2019",526162,5252639,147.320342122287,-42.8783979081713
"79101","The Bridport Bunker Club","67 Main Street, BRIDPORT, 7262","General","Tavern","2015/10/29","Wednesday 08 May 2019",533246,5460623,147.39533678055,-41.004906620854
"79102","Devil's Corner Cellar Door","16017 Tasman Highway, APSLAWN, 7190","Special","Other","2015/12/01","Wednesday 08 May 2019",595437,5352688,148.151862838563,-41.9720267080528
"79108","Port Arthur Centre","6962 Arthur Highway, PORT ARTHUR, 7182","Special","Other","2015/12/22","Wednesday 08 May 2019",569144,5223238,147.850242712135,-43.1404451273764
"79177","FOX Friday Craft Brewery - Moonah Business Centre","Unit 6, 14a Main Road, MOONAH, 7009","Special","Other","2017/06/02","Wednesday 08 May 2019",524237,5255688,147.296640180998,-42.8510046275114
"79197","Prickly Mo Vineyard","62 Lakeside Road, EUGENANA, 7310","Special","Wine Producer - Grape","2016/07/14","Wednesday 08 May 2019",442490,5435866,146.313830965245,-41.2265525759761
"79205","Swinging Gate Vineyard","103 Glendale Road, SIDMOUTH, 7270","Special","Wine Producer - Grape","2015/12/14","Wednesday 08 May 2019",490327,5433490,146.884547031328,-41.2499417791875
"79212","Tower Cafe","Ground Floor, 4/11 High Street, EAST LAUNCESTON, 7250","On",NA,"2018/07/02","Wednesday 08 May 2019",512419,5413093,147.148645205758,-41.4336337476359
"79214","St Albi","49 Albert Road, MOONAH, 7009","On-Restaurant",NA,"2015/12/04","Wednesday 08 May 2019",524343,5256030,147.297922711642,-42.8479214784965
"79221","Penny Royal Wine Bar & Restaurant","1 Bridge Road, LAUNCESTON, 7250","General","Hotel","2017/06/06","Wednesday 08 May 2019",510896,5412302,147.130430461509,-41.4407808114803
"79227","Hop Trial Brewing Co","76A Cove Hill Road, BRIDGEWATER, 7030","Special","Wine Producer - Non Grape","2017/01/17","Wednesday 08 May 2019",520275,5268702,147.247681412176,-42.7339245745699
"79264","Wursthaus Pty Ltd","6 Lamb Place, CAMBRIDGE, 7170","Special","Other","2015/12/08","Wednesday 08 May 2019",536546,5257172,147.447191705678,-42.8371517138723
"79318","Wynyard RSL Club","9 Goldie Street, WYNYARD, 7325","On",NA,"2015/12/04","Wednesday 08 May 2019",393160,5461765,145.729870063032,-40.9882995392477
"79319","Wilmot Country Bottle-O","64 Main Street, WILMOT, 7310","Off",NA,"2016/04/15","Wednesday 08 May 2019",431066,5417905,146.17550465865,-41.3874313520003
